Timestamp,FirstLanguage,MainLanguage,NowLanguage,NowLanguages2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgrammingYears,ExperienceInLanguageYears,AgeYears,InUA,InPrev
1/9/2020 12:20:26,Pascal/Delphi,Так,JavaScript,,"JavaScript, PHP, C#",TypeScript,"JavaScript, TypeScript",Ні,,Онлайн-курси,3,2,25,Так,Ні
1/9/2020 12:21:16,Basic,Так,Apex,,"JavaScript, Java",Java,Java,Так,JavaScript,Книги та документацію,0.5,4,22,Так,Ні
1/9/2020 12:21:36,Java,Так,Java,,.NET,Java,Java,Так,Kotlin,Книги та документацію,2,2,34,Так,Ні
1/9/2020 12:22:01,Pascal/Delphi,Так,Kotlin,,Java,Kotlin,Kotlin,Так,Dart,Офлайн-курси,5,1,26,Так,Не пам'ятаю
1/9/2020 12:22:20,C,Так,Python,,"Unix Shell, Go",Go,,Ні,Go,Онлайн-курси,5,2,35,Так,Не пам'ятаю
1/9/2020 12:22:30,PHP,Ні,,JavaScript,"JavaScript, TypeScript, PHP",JavaScript,,Ні,,Книги та документацію,6,1,35,Так,Ні
1/9/2020 12:22:40,Kotlin,Так,Kotlin,,"Java, Dart",Kotlin,"Java, Kotlin, Dart",Так,Dart,Книги та документацію,6,2,31,Так,Ні
1/9/2020 12:24:52,Pascal/Delphi,Так,C#,,,C#,"C#, Pascal/Delphi, T-SQL",Так,JavaScript,Книги та документацію,3.5,1,23,Так,Не пам'ятаю
1/9/2020 12:25:40,ASM,Так,JavaScript,,"Unix Shell, TypeScript, Go",TypeScript,JavaScript,Так,Go,Книги та документацію,12,7,31,Так,Не пам'ятаю
1/9/2020 12:25:58,C++,Так,C++,,C++,C++,C++,Так,C++,Книги та документацію,2,2,23,Так,Так
1/9/2020 12:26:01,Pascal/Delphi,Так,Java,,,Java,,,,,3,3,28,Так,Ні
1/9/2020 12:26:01,Basic,Так,Python,,JavaScript,Python,,Так,Vue.js,Онлайн-курси,15,8,41,Так,Так
1/9/2020 12:26:18,C++,Так,Python,,C++,Python,"Python, C++",Ні,Java,Онлайн-курси,3,6,20,Так,Не пам'ятаю
1/9/2020 12:26:22,Python,Так,Python,,R,Python,,Ні,,Онлайн-курси,,,,Так,Ні
1/9/2020 12:26:46,Basic,Так,PHP,,JavaScript,PHP,"JavaScript, PHP",Так,Java,Онлайн-курси,3.5,3.5,36,Так,Не пам'ятаю
1/9/2020 12:26:55,C,Так,PHP,,"JavaScript, TypeScript",PHP,PHP,Ні,,Книги та документацію,2,3,21,Так,Ні
1/9/2020 12:26:55,C++,Так,Kotlin,,"Unix Shell, Java",Kotlin,"Java, PL-SQL",Так,Kotlin,Книги та документацію,3,3,21,Так,Ні
1/9/2020 12:26:56,C,Так,JavaScript,,JavaScript,JavaScript,,Так,JavaScript,Книги та документацію,,,,Так,Ні
1/9/2020 12:27:13,Lua,Так,TypeScript,,"JavaScript, Unix Shell, TypeScript",TypeScript,"JavaScript, C++, TypeScript",Ні,,Книги та документацію,1,3,19,Так,Ні
1/9/2020 12:27:18,C++,Так,Java,,JavaScript,Java,Java,Ні,,Книги та документацію,,,20,Так,Ні
1/9/2020 12:27:23,C++,Так,C++,,"C#, C",C++,"C#, C++, C",Так,Java,Книги та документацію,0,0,17,Так,Ні
1/9/2020 12:27:24,C++,Так,C#,,Python,C#,,Ні,,Онлайн-курси,0,1,19,Так,Ні
1/9/2020 12:27:24,Pascal/Delphi,Так,C#,,"JavaScript, TypeScript",C#,"C#, Swift",Так,Swift,Онлайн-курси,4,4,23,Так,Так
1/9/2020 12:27:26,Pascal/Delphi,Так,JavaScript,,,JavaScript,JavaScript,Ні,,Онлайн-курси,2,2,21,Так,Ні
1/9/2020 12:27:29,C,Так,Java,,"Python, C++, C",Java,,Так,PHP,Онлайн-курси,4,2,19,Так,Ні
1/9/2020 12:27:35,Pascal/Delphi,Так,JavaScript,,,JavaScript,"JavaScript, Pascal/Delphi",Так,Python,Книги та документацію,1,1,20,Так,Ні
1/9/2020 12:27:42,C,Так,C++,,"C#, C",C,"C#, C++, C",Ні,,Книги та документацію,1,2,20,Так,Не пам'ятаю
1/9/2020 12:27:51,Python,Так,Java,,"JavaScript, Kotlin",Java,,Так,Scala,Онлайн-курси,1,1,19,Так,Ні
1/9/2020 12:27:56,C++,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,"Java, C#, TypeScript",Так,TypeScript,Онлайн-курси,1,2,20,Так,Не пам'ятаю
1/9/2020 12:28:07,C++,Ні,,"Java, C++",,Kotlin,,Так,Kotlin,Онлайн-курси,,,,,
1/9/2020 12:28:17,Pascal/Delphi,Так,Java,,"JavaScript, PL-SQL",Java,"Java, JavaScript",Ні,,,1,1,21,Так,Ні
1/9/2020 12:28:22,Pascal/Delphi,Так,TypeScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, C++",Ні,,Книги та документацію,0.4,0.4,19,Так,Ні
1/9/2020 12:28:25,Pascal/Delphi,Так,PHP,,JavaScript,PHP,"JavaScript, PHP",Так,Java,Онлайн-курси,4,3,22,Так,Не пам'ятаю
1/9/2020 12:28:26,C,Так,C++,,"JavaScript, Python, T-SQL",Swift,Swift,Так,Haskell,Онлайн-курси,5,5,27,Так,Ні
1/9/2020 12:28:30,C++,Так,C#,,JavaScript,C#,"JavaScript, C#, C++, C",Ні,,Книги та документацію,1,1,18,Так,Ні
1/9/2020 12:28:31,C++,Так,Java,,"Python, Java, C++, C, Kotlin",Kotlin,"Java, Python, Kotlin",Так,Dart,Онлайн-курси,1,1,19,Так,Ні
1/9/2020 12:28:36,C,Так,C#,,C++,JavaScript,,Так,JavaScript,Книги та документацію,0,2,18,Так,Не пам'ятаю
1/9/2020 12:28:37,Pascal/Delphi,Так,Python,,Unix Shell,Python,,Так,C++,Онлайн-курси,1.5,3,25,Так,Ні
1/9/2020 12:28:39,PHP,Так,PHP,,C++,Python,,Так,Java,Книги та документацію,1,1,24,Так,Ні
1/9/2020 12:28:44,Swift,Так,Swift,,"Python, Objective-C",Swift,Swift,Так,Python,Книги та документацію,2.5,2.5,26,Так,Ні
1/9/2020 12:28:45,Pascal/Delphi,Так,Dart,,,Dart,"JavaScript, Python, C++, Dart",Так,JavaScript,Книги та документацію,3,2,19,Так,Ні
1/9/2020 12:29:04,Pascal/Delphi,Так,Java,,JavaScript,Java,"Java, JavaScript, C#, Python",Так,Kotlin,Книги та документацію,3,3,22,Так,Не пам'ятаю
1/9/2020 12:29:06,C,Так,TypeScript,,"JavaScript, TypeScript, T-SQL, C#",C#,"JavaScript, C#, TypeScript",Ні,Python,Книги та документацію,5,3,34,Так,Не пам'ятаю
1/9/2020 12:29:12,C,Так,C++,,"Python, Java, C#, C",C++,"C++, C",Так,Java,,1,1,20,Так,Ні
1/9/2020 12:29:25,JavaScript,Так,JavaScript,,JavaScript,JavaScript,,Так,PHP,Книги та документацію,,,,,
1/9/2020 12:29:28,Pascal/Delphi,Так,C#,,Python,Python,"C#, Python",Так,Swift,Книги та документацію,2,3,20,Так,Ні
1/9/2020 12:29:32,Java,Так,Python,,"JavaScript, T-SQL, PL-SQL",Python,Python,Ні,,Книги та документацію,2,2,29,Так,Не пам'ятаю
1/9/2020 12:29:38,Java,Так,Java,,JavaScript,Java,,Ні,Python,Онлайн-курси,1,1,20,Так,Так
1/9/2020 12:29:57,PHP,Так,PHP,,JavaScript,JavaScript,PHP,Так,JavaScript,Книги та документацію,2,1,35,Так,Ні
1/9/2020 12:30:17,Basic,Так,PHP,,"JavaScript, Go",PHP,PHP,Так,Go,Онлайн-курси,10,10,41,Так,Так
1/9/2020 12:30:19,Pascal/Delphi,Так,Scala,,Java,Scala,"Java, Scala",Так,Clojure,Книги та документацію,5,2,27,Так,Не пам'ятаю
1/9/2020 12:30:19,C,Так,Python,,JavaScript,Python,Python,Так,Haskell,Онлайн-курси,,,,,
1/9/2020 12:30:23,C,Так,JavaScript,,C#,C#,"JavaScript, C#",Так,Python,Книги та документацію,1,1,20,Так,Не пам'ятаю
1/9/2020 12:30:26,Java,Так,C++,,"Python, Unix Shell, C",Rust,"C, Rust",Так,ocalm,Офлайн-курси,1,1,21,Так,Не пам'ятаю
1/9/2020 12:30:31,C++,Так,1C,,R,Ruby,C++,Так,Scala,Книги та документацію,1,1,22,Так,Ні
1/9/2020 12:30:33,Pascal/Delphi,Так,Python,,"Python, C++",Python,"Python, Pascal/Delphi",Так,Python,Книги та документацію,1,1,17,Так,Ні
1/9/2020 12:30:37,Pascal/Delphi,Так,JavaScript,,,JavaScript,"JavaScript, Python",Так,Kotlin,Онлайн-курси,2,2,21,Так,Не пам'ятаю
1/9/2020 12:30:44,Pascal/Delphi,Так,Java,,"C++, C#",JavaScript,"Java, C#, C++, C, Pascal/Delphi",Ні,,Книги та документацію,1,3,20,Ні,Ні
1/9/2020 12:30:46,C++,Так,Ruby,,"Python, Unix Shell, Go",Go,,Так,Go,Онлайн-курси,3,1,36,Ні,Ні
1/9/2020 12:30:47,Pascal/Delphi,Так,C++,,C,C++,,Так,Python,Книги та документацію,,,,Так,Ні
1/9/2020 12:30:47,Pascal/Delphi,Так,JavaScript,,TypeScript,TypeScript,"JavaScript, TypeScript",Ні,,Офлайн-курси,0.5,0.5,22,Так,Ні
1/9/2020 12:30:52,JavaScript,Так,JavaScript,,TypeScript,PHP,JavaScript,Так,TypeScript,Онлайн-курси,1,1,34,Так,Ні
1/9/2020 12:30:53,С#,Так,C#,,"Python, Java, C++",C#,C#,Так,Java,Онлайн-курси,,2,18,Так,Так
1/9/2020 12:30:55,C++,Так,JavaScript,,"TypeScript, C#",C#,"Java, JavaScript, C#",Ні,,Книги та документацію,3,4,26,Так,Ні
1/9/2020 12:31:13,Java,Ні,,"Java, JavaScript, Python","Kotlin, Ruby",Kotlin,"JavaScript, Kotlin",Так,Go,Книги та документацію,2,2,20,Так,Так
1/9/2020 12:31:13,Pascal/Delphi,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,C#,Ні,,Книги та документацію,1,3,23,Так,Ні
1/9/2020 12:31:37,JavaScript,Так,JavaScript,,Java,JavaScript,"Java, JavaScript",Так,C++,Книги та документацію,1,0.5,18,Так,Ні
1/9/2020 12:31:40,Pascal/Delphi,Так,JavaScript,,"TypeScript, T-SQL, PHP",JavaScript,"JavaScript, PHP",Ні,,Онлайн-курси,13,10,34,Так,Так
1/9/2020 12:31:51,Pascal/Delphi,Так,C#,,TypeScript,C#,,Так,Python,Книги та документацію,12,12,34,Так,Ні
1/9/2020 12:31:52,Pascal/Delphi,Так,C#,,"C++, C",C++,C++,Ні,,Книги та документацію,11,3,35,Ні,Так
1/9/2020 12:31:56,С#,Так,C#,,C#,C#,C#,Ні,,Книги та документацію,1,1,20,Так,Ні
1/9/2020 12:32:11,С#,Ні,,"Python, C, Julia",,Julia,"Python, C",Так,Julia,Онлайн-курси,2,2,20,Так,Не пам'ятаю
1/9/2020 12:32:33,Java,Так,Java,,,Kotlin,,Ні,,,5,3,29,Так,Не пам'ятаю
1/9/2020 12:32:51,Python,Так,Go,,"JavaScript, Python, TypeScript",Go,"JavaScript, TypeScript, Go",Так,Python,Онлайн-курси,3,2.5,22,Так,Так
1/9/2020 12:33:11,,Ні,,"JavaScript, Go",,Go,"JavaScript, Go",Так,Rust,Книги та документацію,4,4,22,Так,Не пам'ятаю
1/9/2020 12:33:47,Basic,Ні,,"JavaScript, PHP","Unix Shell, Java",TypeScript,"JavaScript, TypeScript",Так,TypeScript,Книги та документацію,7,7,45,Так,Ні
1/9/2020 12:33:51,C++,Так,C#,,"JavaScript, TypeScript",C#,"JavaScript, C#, TypeScript",Так,Swift,Книги та документацію,0,1,20,Так,Не пам'ятаю
1/9/2020 12:33:52,C,Так,C++,,"C++, C",Python,,Так,Python,Онлайн-курси,,,,,
1/9/2020 12:33:55,Pascal/Delphi,Так,R,,Python,Python,Python,Ні,,Онлайн-курси,1.5,1.5,23.5,Так,Ні
1/9/2020 12:34:01,Pascal/Delphi,Так,Java,,"Python, Java, Kotlin",Java,,Так,Java,Книги та документацію,1,1,18,Так,Так
1/9/2020 12:34:02,Java,Так,PHP,,C++,PHP,"Java, PHP",Так,JavaScript,Офлайн-курси,2,5,19,Так,Ні
1/9/2020 12:34:03,C++,Так,Swift,,"JavaScript, Python, Java, C++, C, Objective-C, Swift",Swift,"Java, Swift, Objective-C",Так,Python,Книги та документацію,5,4,21,Так,Не пам'ятаю
1/9/2020 12:34:08,C++,Так,C,,"Python, Unix Shell, C++",C,,Ні,,Онлайн-курси,5,2,21,Так,Ні
1/9/2020 12:34:19,Pascal/Delphi,Так,Python,,"Java, C#",Python,"C#, Python",Так,C#,Онлайн-курси,2,2,19,Так,Ні
1/9/2020 12:34:20,C++,Так,Python,,"Python, Java, C++, C#",Python,,Ні,,,,,,,
1/9/2020 12:34:30,C,Ні,,JavaScript,Python,C#,JavaScript,Так,Java,Офлайн-курси,,,,,
1/9/2020 12:34:44,VBA,Ні,,UiPath,C#,UiPath,,Так,Python,Онлайн-курси,1.5,1.5,23,Так,Не пам'ятаю
1/9/2020 12:34:46,С#,Так,Python,,"C++, R",Python,"Python, C++",Так,Rust,Онлайн-курси,0,3,20,Так,Не пам'ятаю
1/9/2020 12:34:48,JavaScript,Так,JavaScript,,"JavaScript, TypeScript, PHP",JavaScript,"JavaScript, TypeScript",Так,TypeScript,Книги та документацію,7,5,31,Так,Так
1/9/2020 12:35:06,TypeScript,Ні,,"JavaScript, TypeScript",Unix Shell,TypeScript,"JavaScript, PHP, C",Ні,,Онлайн-курси,1,2,23,Так,Ні
1/9/2020 12:35:18,С#,Так,Kotlin,,Java,Kotlin,,Ні,,Книги та документацію,3,2,21,Так,Так
1/9/2020 12:35:18,С#,Ні,,Java,,Java,"Java, C#",Так,C#,Онлайн-курси,,,,Так,Не пам'ятаю
1/9/2020 12:35:36,C++,Ні,,JavaScript,Python,JavaScript,,Так,Python,Офлайн-курси,1,1,18,Так,Ні
1/9/2020 12:35:45,Pascal/Delphi,Так,Python,,"JavaScript, R",Python,Python,Ні,,Онлайн-курси,2,2,22,Так,Ні
1/9/2020 12:35:50,Pascal/Delphi,Так,Python,,"JavaScript, Python, Unix Shell, R",Swift,Python,Так,Swift,Книги та документацію,10,4,35,Так,Ні
1/9/2020 12:36:06,PHP,Так,PHP,,"JavaScript, Python, Unix Shell, Go",Go,"PHP, Go",Так,Dart,Книги та документацію,11,11,34,Так,Не пам'ятаю
1/9/2020 12:36:14,Pascal/Delphi,Так,JavaScript,,"Java, PHP",Python,"Java, JavaScript, PHP",Так,Python,Офлайн-курси,3,1,20,Так,Ні
1/9/2020 12:36:31,Pascal/Delphi,Ні,,"Java, C#, Python",C++,C#,Python,Так,C#,Офлайн-курси,0,0,17,Так,Ні
1/9/2020 12:36:42,JavaScript,Так,TypeScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, TypeScript",Так,TypeScript,Офлайн-курси,2,1,23,Так,Ні
1/9/2020 12:36:54,C++,Так,JavaScript,,"JavaScript, PL-SQL, Go, Ruby",JavaScript,"Java, JavaScript, C++, Ruby, Kotlin, Go",Ні,,Книги та документацію,3,2,19,Так,Так
1/9/2020 12:36:55,C,Так,JavaScript,,Python,JavaScript,"JavaScript, C++, C",Так,Python,Книги та документацію,1.5,0.5,18,Так,Ні
1/9/2020 12:37:09,C,Так,C,,C++,Pascal/Delphi,C,Ні,,Онлайн-курси,,,,,
1/9/2020 12:37:27,Basic,Так,Objective-C,,"C, Swift",Swift,"Swift, Objective-C",Ні,,Книги та документацію,8,7,32,Так,Не пам'ятаю
1/9/2020 12:37:39,C++,Так,Java,,"JavaScript, C++",Java,"Java, JavaScript",Так,Python,Онлайн-курси,5,4,29,Так,Ні
1/9/2020 12:38:25,Objective-C,Так,Swift,,Java,Swift,"Swift, Objective-C",Ні,,Книги та документацію,3,1,31,Так,Так
1/9/2020 12:38:36,Python,Так,C,,Python,Ruby,C,Ні,,Онлайн-курси,1,0.5,17,Так,Ні
1/9/2020 12:38:42,C++,Ні,,"Python, C++, C","R, Asm",C++,"Python, C++, C",Ні,,Книги та документацію,2,6,23,Так,Ні
1/9/2020 12:39:07,Pascal/Delphi,Так,JavaScript,,Python,Python,"JavaScript, Python",Так,Python,Книги та документацію,0,0,27,Так,Ні
1/9/2020 12:39:10,JavaScript,Так,Swift,,JavaScript,Swift,,Так,Python,Онлайн-курси,,,,Так,Не пам'ятаю
1/9/2020 12:39:18,C++,Так,JavaScript,,"Python, TypeScript",JavaScript,JavaScript,Так,Python,Книги та документацію,5,5,24,Так,Так
1/9/2020 12:39:23,Pascal/Delphi,Так,Python,,"JavaScript, Python, QML",Python,Python,Ні,Python,Онлайн-курси,2,2,19,Так,Ні
1/9/2020 12:39:31,C++,Так,Python,,C++,Java,"Java, C++",Так,,Онлайн-курси,7,7,22,Так,Ні
1/9/2020 12:39:52,C++,Так,PHP,,JavaScript,PHP,"Java, JavaScript, PHP",Так,C#,Книги та документацію,3,2,30,Так,Ні
1/9/2020 12:39:59,Java,Так,JavaScript,,TypeScript,TypeScript,"JavaScript, TypeScript",Ні,,Книги та документацію,2,2,20,Так,Так
1/9/2020 12:40:04,C,Так,Python,,Java,Python,"Java, Python, C",Так,Scala,Книги та документацію,4,1,28,Так,Не пам'ятаю
1/9/2020 12:40:11,C++,Ні,,"C++, C",Unix Shell,Python,,Так,Python,Книги та документацію,2,2,21,Так,Ні
1/9/2020 12:40:16,C++,Ні,,"Python, C++, T-SQL","JavaScript, C#",Python,,Так,Python,Онлайн-курси,,,,Так,Так
1/9/2020 12:40:28,Java,Так,C++,,"Unix Shell, Java, PHP, C",C++,"Java, C++, C",Ні,,Книги та документацію,0,6,21,Так,Ні
1/9/2020 12:40:36,Pascal/Delphi,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,"C#, TypeScript, T-SQL",Ні,,Онлайн-курси,1.5,3,20,Так,Ні
1/9/2020 12:40:44,Pascal/Delphi,Так,Java,,"JavaScript, Kotlin",Kotlin,Java,Так,TypeScript,Онлайн-курси,7,4,31,Так,Ні
1/9/2020 12:40:44,C++,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,JavaScript,Так,Go,Онлайн-курси,4,4,23,Так,Не пам'ятаю
1/9/2020 12:40:45,Basic,Так,C++,,"Python, Java",Kotlin,"JavaScript, PHP, C++",Так,Go,Книги та документацію,1,1,19,Так,Ні
1/9/2020 12:40:57,Python,Так,C++,,"C#, C",C++,"C#, C++, C",Ні,,Книги та документацію,2,1,18,Так,Ні
1/9/2020 12:40:58,C,Так,JavaScript,,TypeScript,Swift,"JavaScript, C++",Так,Swift,Книги та документацію,0,1,23,Так,Ні
1/9/2020 12:41:23,C,Так,Python,,C++,Python,,Ні,Java,Онлайн-курси,2,1,35,Так,Ні
1/9/2020 12:41:24,С#,Ні,,Java,"C++, C#",PHP,Java,Так,PHP,Книги та документацію,1,1,19,Так,Ні
1/9/2020 12:41:58,С#,Так,C#,,JavaScript,C#,C#,Так,Blazor ,Онлайн-курси,2,2,35,Так,Ні
1/9/2020 12:42:07,Java,Так,JavaScript,,Python,JavaScript,JavaScript,Так,Python,Книги та документацію,28,27,87,Так,Ні
1/9/2020 12:42:21,С#,Так,C#,,"JavaScript, TypeScript, T-SQL, C#",C#,"JavaScript, C#, Python, TypeScript, T-SQL",Так,Kotlin,Книги та документацію,0.5,1,19,Так,Ні
1/9/2020 12:42:31,Ruby,Так,JavaScript,,,JavaScript,JavaScript,Ні,,Онлайн-курси,3,2,24,Так,Ні
1/9/2020 12:43:00,C++,Так,JavaScript,,Go,JavaScript,,Так,Go,Книги та документацію,,,,Так,Ні
1/9/2020 12:43:01,C++,Ні,,"JavaScript, C#",T-SQL,Python,,Так,Python,Книги та документацію,2,3,21,Так,Не пам'ятаю
1/9/2020 12:43:02,Pascal/Delphi,Так,Java,,"JavaScript, Unix Shell",JavaScript,"Java, JavaScript",Так,JavaScript,Книги та документацію,4,4,25,Так,Так
1/9/2020 12:43:15,C,Так,C++,,"Python, Java, C",C++,C++,Ні,,Онлайн-курси,2,5,21,Так,Ні
1/9/2020 12:43:24,Pascal/Delphi,Так,Python,,JavaScript,Python,"JavaScript, C#, Python, C++",Ні,,Онлайн-курси,1.5,2,21,Так,Не пам'ятаю
1/9/2020 12:43:24,Pascal/Delphi,Так,JavaScript,,PHP,JavaScript,"JavaScript, PHP",Ні,,Онлайн-курси,3,2,22,Так,Ні
1/9/2020 12:43:39,C++,Так,C++,,C++,Java,,Ні,Java,Книги та документацію,,,,,
1/9/2020 12:43:40,Pascal/Delphi,Так,C#,,"TypeScript, T-SQL, F#",F#,"TypeScript, F#",Так,Haskell,Книги та документацію,3,3,21,Так,Не пам'ятаю
