Timestamp,FirstLanguage,MainLanguage,NowLanguage,NowLanguages2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev
1/5/2017 20:00:07,C++,Да,C/AL,,"C#, C++",C#,C++,Нет,,Книги и документацию,<1,2,19,Да,Нет
1/5/2017 20:00:16,C++,Да,Java,,"JavaScript, C++",Java,"Java, JavaScript",Нет,Scala,Книги и документацию,<1,<1,19,Да,Нет
1/5/2017 20:00:27,Pascal/Delphi,Да,Swift,,Objective-C,Swift,Objective-C,Нет,Java,Онлайн-курсы,<1,<1,28,Да,Нет
1/5/2017 20:00:38,Basic,Да,C#,,"Objective-C, C",ActionScript,Erlang,Нет,1C,Офлайн-курсы,10+,10+,31,Да,Да
1/5/2017 20:00:45,C,Да,Java,,Python,Java,,Нет,,Онлайн-курсы,9,9,32,Нет,Не помню
1/5/2017 20:00:51,C,Да,C#,,Python,C#,C#,Да,Java,Книги и документацию,2,2,44,Да,Нет
1/5/2017 20:01:18,Pascal/Delphi,Да,JavaScript,,JavaScript,JavaScript,JavaScript,Да,Java,Онлайн-курсы,6,10+,31,Да,Не помню
1/5/2017 20:01:18,Pascal/Delphi,Да,Python,,Haskell,Python,Haskell,Нет,,Книги и документацию,4,4,25,Нет,Нет
1/5/2017 20:01:27,Pascal/Delphi,Да,C++,,JavaScript,JavaScript,"JavaScript, Python, C++",,,Книги и документацию,,3,22,Да,Нет
1/5/2017 20:01:39,Pascal/Delphi,Да,Python,,JavaScript,JavaScript,Python,Да,JavaScript,Офлайн-курсы,<1,<1,33,Да,Нет
1/5/2017 20:01:46,Java,Да,Java,,"Java, Python",Python,Java,Да,Swift,Книги и документацию,<1,<1,29,Да,Нет
1/5/2017 20:01:42,Java,Да,Ruby,,"Ruby, CoffeeScript",Ruby,,Нет,,Книги и документацию,7,2,26,Да,Да
1/5/2017 20:02:10,Basic,Да,PHP,,JavaScript,PHP,"JavaScript, PHP, Python, C, ASM",Нет,,Книги и документацию,10+,10+,35,Да,Да
1/5/2017 20:02:56,C++,Да,C#,,JavaScript,C#,C#,Нет,,,<1,<1,18,Да,Нет
1/5/2017 20:03:06,Java,Да,Java,,JavaScript,Java,,Да,PL-SQL,Книги и документацию,3,1,34,Да,Нет
1/5/2017 20:03:38,Pascal/Delphi,Да,Java,,,Java,,Да,Swift,Онлайн-курсы,<1,<1,34,Да,Нет
1/5/2017 20:04:21,C,Да,Java,,JavaScript,C++,Java,Нет,,Книги и документацию,<1,<1,,Да,Нет
1/5/2017 20:05:03,Basic,Да,C++,,"C#, Objective-C, C",C++,"C#, C++, Pascal/Delphi",Нет,,Онлайн-курсы,4,4,24,Да,Не помню
1/5/2017 20:06:29,Pascal/Delphi,Нет,C#,,"JavaScript, Typescript ",F#,JavaScript,Нет,,Книги и документацию,6,5,26,Да,Да
1/5/2017 20:06:34,JavaScript,Да,Objective-C,,"C++, Objective-C, Swift",Swift,Swift,Да,Swift,Онлайн-курсы,<1,<1,21,Да,Нет
1/5/2017 20:07:24,Pascal/Delphi,Да,PHP,,"Java, JavaScript, PHP",Java,"JavaScript, PHP",Да,Python,Книги и документацию,6,6,28,Да,Да
1/5/2017 20:07:34,JavaScript,Да,Python,,JavaScript,Python,Python,Да,C++,Книги и документацию,<1,<1,,,Нет
1/5/2017 20:07:40,C++,Да,Ruby,,PHP,Ruby,Ruby,Да,Rust,Книги и документацию,4,2,20,Да,Нет
1/5/2017 20:07:41,Python,Да,Java,,"Python, T-SQL",Java,Java,Нет,,Книги и документацию,4,3,24,Да,Да
1/5/2017 20:07:54,C++,Да,Java,,C++,Java,"Java, Python, Kotlin",Да,Kotlin,Книги и документацию,<1,<1,22,Да,Не помню
1/5/2017 20:07:58,Pascal/Delphi,Да,Java,,Kotlin,Kotlin,,Да,Kotlin,Книги и документацию,5,5,27,Да,Не помню
1/5/2017 20:08:14,Pascal/Delphi,Да,Python,,C#,C#,Python,Да,C#,Книги и документацию,<1,<1,25,Да,Нет
1/5/2017 20:08:25,C,Да,Swift,,Objective-C,Swift,,Нет,,Онлайн-курсы,2,<1,30,Да,Не помню
1/5/2017 20:08:47,C++,Да,C#,,"JavaScript, T-SQL, Powershell",C#,,Да,F#,Книги и документацию,3,3,23,Да,Да
1/5/2017 20:09:17,ASM,Нет,G-code,,,C#,"C#, JavaScript",Да,C#,Книги и документацию,,5,29,Да,Нет
1/5/2017 20:09:57,C++,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"C#, TypeScript",Нет,,Книги и документацию,3,3,26,Да,Нет
1/5/2017 20:10:21,Basic,Да,JavaScript,,"PHP, PL-SQL, Unix Shell",JavaScript,"C#, JavaScript, Python",Да,Python,Книги и документацию,10+,5,32,Нет,Да
1/5/2017 20:10:24,Python,Да,JavaScript,,"Python, C++",Python,"Python, C++",Да,,Книги и документацию,<1,<1,21,Да,Нет
1/5/2017 20:10:26,C#,Да,JavaScript,,,Go,JavaScript,Да,Go,Книги и документацию,6,6,28,Да,Да
1/5/2017 20:10:53,C,Да,JavaScript,,"Python, Unix Shell",JavaScript,"Java, JavaScript, Swift",Да,Swift,Книги и документацию,1,1,22,Да,Нет
1/5/2017 20:10:54,Python,Да,Python,,JavaScript,Python,,Да,JavaScript,Книги и документацию,1,1,43,Да,Нет
1/5/2017 20:10:55,Pascal/Delphi,Да,T-SQL,,C#,C#,"Pascal/Delphi, T-SQL",,,Офлайн-курсы,5,2,30,Да,Нет
1/5/2017 20:11:47,Pascal/Delphi,Нет,Java,,"JavaScript, Python, Scala, Go, Clojure",Java,"JavaScript, Python, Go",Да,Dart,Книги и документацию,5,5,25,Нет,Не помню
1/5/2017 20:12:30,C++,Да,JavaScript,,,Java,"Java, JavaScript",Да,Go,Книги и документацию,6,3,26,Да,Да
1/5/2017 20:12:33,C#,Да,PL-SQL,,C#,C++,PL-SQL,Да,Java,Книги и документацию,<1,<1,,Да,Нет
1/5/2017 20:13:19,Pascal/Delphi,Да,PHP,,"JavaScript, Unix Shell",PHP,"JavaScript, PHP, C++",Нет,,,10+,8,,Да,Да
1/5/2017 20:13:39,Pascal/Delphi,Да,Scala,,"Java, JavaScript, PL-SQL, Unix Shell",Scala,"JavaScript, Scala",Нет,,Онлайн-курсы,10+,3,33,Да,Нет
1/5/2017 20:13:43,Pascal/Delphi,Да,C#,,JavaScript,C#,C#,Нет,,Книги и документацию,<1,1,22,Да,Нет
1/5/2017 20:15:15,Basic,Да,C++,,"C#, C",C#,C++,Нет,,Онлайн-курсы,8,8,31,Нет,Да
1/5/2017 20:15:31,Pascal/Delphi,Да,Java,,C++,Java,"Java, Python",Да,Ruby,Онлайн-курсы,4,4,24,Да,Да
1/5/2017 20:15:48,Objective-C,Да,Swift,,"Objective-C, C",Swift,Objective-C,Нет,,Книги и документацию,1,<1,30,Да,Нет
1/5/2017 20:15:59,Pascal/Delphi,Да,PHP,,,Python,,Да,Python,Книги и документацию,<1,<1,19,Да,Нет
1/5/2017 20:16:36,Perl,Да,Scala,,"Java, PL-SQL, Unix Shell",Scala,"Java, Scala",Да,Haskell,Книги и документацию,10+,<1,36,Да,Да
1/5/2017 20:16:40,JavaScript,Да,Python,,"C, Unix Shell",Python,Python,Да,C,Книги и документацию,9,4,28,Да,Не помню
1/5/2017 20:16:50,JavaScript,Да,JavaScript,,TypeScript,TypeScript,"JavaScript, TypeScript",Да,Dart,Книги и документацию,<1,<1,24,Да,Нет
1/5/2017 20:17:20,C++,Да,C#,,"Java, JavaScript",C#,C#,Да,Scala,Онлайн-курсы,3,2,27,Да,Нет
1/5/2017 20:17:45,Pascal/Delphi,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Нет,JavaScript,Офлайн-курсы,<1,<1,22,Да,Нет
1/5/2017 20:18:07,Pascal/Delphi,Да,JavaScript,,Unix Shell,JavaScript,"JavaScript, Ruby",Да,Scala,Книги и документацию,1,1,20,Да,Нет
1/5/2017 20:18:28,C++,Да,Swift,,"JavaScript, Objective-C",Swift,"Objective-C, Swift",Да,Java,Онлайн-курсы,4,2,26,Да,Не помню
1/5/2017 20:18:55,Pascal/Delphi,Да,PHP,,JavaScript,JavaScript,Java,Да,Go,Книги и документацию,2,1,22,Да,Не помню
1/5/2017 20:19:31,Pascal/Delphi,Да,JavaScript,,Python,JavaScript,"C#, JavaScript, PHP, Python, C, Pascal/Delphi",Нет,,Онлайн-курсы,10+,3,31,Да,Да
1/5/2017 20:19:34,C++,Да,C++,,C#,C++,"C#, C++",Нет,Python,Книги и документацию,4,4,24,Да,Нет
1/5/2017 20:19:35,C++,Да,C#,,,C#,C#,Да,C++,Книги и документацию,1,1,27,Да,Да
1/5/2017 20:21:47,C#,Да,C#,,"JavaScript, T-SQL",C#,,Нет,,Книги и документацию,3,3,24,Да,Нет
1/5/2017 20:21:58,Basic,Да,C#,,"JavaScript, PL-SQL, T-SQL, TypeScript",C#,"C#, JavaScript, T-SQL",,,Книги и документацию,,,,Да,Не помню
1/5/2017 20:22:15,C++,Да,C++,,"C#, Python",C++,"C#, Python, C++",Да,Java,Книги и документацию,2,1,27,Да,Нет
1/5/2017 20:22:24,C++,Да,C#,,"JavaScript, T-SQL",C#,C#,Да,JavaScript,Книги и документацию,10+,10+,39,Да,Да
1/5/2017 20:23:04,Pascal/Delphi,Да,JavaScript,,C++,JavaScript,C++,Да,C#,Онлайн-курсы,2,1,18,Да,Нет
1/5/2017 20:23:05,Pascal/Delphi,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Да,JavaScript,Книги и документацию,3,3,28,Да,Да
1/5/2017 20:23:58,Pascal/Delphi,Да,Java,,Python,Python,Python,Нет,,Онлайн-курсы,<1,<1,26,Да,Нет
1/5/2017 20:24:28,Basic,Да,Pascal/Delphi,,C#,Python,Pascal/Delphi,Да,Java,Офлайн-курсы,10+,10+,40,,
1/5/2017 20:24:31,Basic,Да,Java,,JavaScript,Java,,Нет,,Книги и документацию,3,3,25,Нет,Да
1/5/2017 20:24:51,C#,Да,C#,,"JavaScript, T-SQL",C#,C#,Да,F#,Книги и документацию,7,6,25,Да,Не помню
1/5/2017 20:26:20,Pascal/Delphi,Да,C,,"Python, C++",C++,"Python, C++, C",Да,Python,Книги и документацию,1,<1,23,Да,Не помню
1/5/2017 20:26:30,Pascal/Delphi,Да,R,,"C#, C, Pascal/Delphi, T-SQL, R",Pascal/Delphi,Pascal/Delphi,Нет,,Книги и документацию,10+,10+,,Нет,Нет
1/5/2017 20:26:30,Pascal/Delphi,Да,Java,,Unix Shell,Java,"Java, JavaScript",Да,Scala,Книги и документацию,6,6,26,Нет,Не помню
1/5/2017 20:27:06,C++,Да,PHP,,"JavaScript, Scala, Unix Shell",JavaScript,Scala,Да,Java,Онлайн-курсы,3,3,22,Да,Да
1/5/2017 20:27:16,Basic,Да,PHP,,"JavaScript, Python, PL-SQL, Unix Shell",Python,Python,Да,Clojure,Книги и документацию,10+,9,28,Нет,Не помню
1/5/2017 20:28:14,Basic,Да,1C,,"JavaScript, PHP, Ruby, Pascal/Delphi, T-SQL",Ruby,"Ruby, Pascal/Delphi",,,Онлайн-курсы,5,1,33,Да,Нет
1/5/2017 20:28:25,Ruby,Да,JavaScript,,"JavaScript, PL-SQL, Erlang, Unix Shell",elixir,"JavaScript, Ruby, elixir",Нет,,Книги и документацию,5,4,29,Да,Да
1/5/2017 20:29:42,Basic,Да,PHP,,JavaScript,PHP,,Нет,,Книги и документацию,10+,9,38,Да,Нет
1/5/2017 20:30:26,Pascal/Delphi,Нет,PL-SQL,,"Python, Ruby, R, Unix Shell",Python,"C, PL-SQL",Да,Haskell,Книги и документацию,10+,10+,42,Нет,Нет
1/5/2017 20:32:54,C#,Да,C#,,JavaScript,C#,,Нет,,Книги и документацию,4,4,33,Да,Нет
1/5/2017 20:33:34,JavaScript,Нет,JavaScript,,"PHP, ActionScript",Java,,Да,Java,Онлайн-курсы,<1,<1,20,Нет,Нет
1/5/2017 20:33:41,Pascal/Delphi,Да,JavaScript,,"Java, PHP",JavaScript,JavaScript,Да,Java,Офлайн-курсы,<1,<1,21,Да,Нет
1/5/2017 20:33:46,Basic,Да,Haskell,,"JavaScript, PHP",Haskell,Haskell,Нет,,Книги и документацию,10+,2,27,Да,Не помню
1/5/2017 20:34:52,Java,Да,JavaScript,,"Java, JavaScript, Python, Go",Go,"Java, JavaScript, Go",Да,Go,Книги и документацию,1,2,33,Да,Да
1/5/2017 20:35:07,C++,Да,C++,,Python,C++,C++,Нет,C++,Книги и документацию,10+,10+,33,Да,Да
1/5/2017 20:36:13,JavaScript,Да,Ruby,,"JavaScript, Ruby, CoffeeScript",Swift,"JavaScript, Ruby",Да,Swift,Онлайн-курсы,1,2,,Да,Нет
1/5/2017 20:36:52,Pascal/Delphi,Да,Java,,JavaScript,Java,"Java, C#, C++",Да,Scala,Книги и документацию,<1,<1,21,Да,Нет
1/5/2017 20:37:20,Java,Да,Java,,"JavaScript, PHP, Python, Ruby",Java,"Java, JavaScript, PHP",Да,Swift,Офлайн-курсы,5,5,35,Да,Нет
1/5/2017 20:38:22,JavaScript,Да,JavaScript,,PHP,JavaScript,JavaScript,Нет,,,2,1,24,Да,Нет
1/5/2017 20:41:43,Basic,Да,Java,,"JavaScript, PL-SQL",ActionScript,,Да,Python,Онлайн-курсы,10+,10+,,Нет,Нет
1/5/2017 20:41:44,C#,Да,C#,,C,Java,C#,Да,Java,Книги и документацию,<1,<1,24,Да,Нет
1/5/2017 20:42:22,Basic,Да,Swift,,"C++, Objective-C, Pascal/Delphi, Unix Shell",Swift,"C#, C++, Objective-C, Pascal/Delphi, Swift",Нет,,Книги и документацию,10+,1,38,Да,Нет
1/5/2017 20:42:27,Pascal/Delphi,Да,C++,,"C#, C",C++,"C#, VHDL",Да,Python,Офлайн-курсы,<1,<1,20,Да,Нет
1/5/2017 20:42:34,Pascal/Delphi,Да,PHP,,JavaScript,PHP,,Нет,,,4,4,32,Да,Нет
1/5/2017 20:42:45,C++,Да,JavaScript,,,JavaScript,JavaScript,Нет,,Онлайн-курсы,3,2,24,Нет,Нет
1/5/2017 20:43:19,C++,Нет,C#,,Python,C#,C#,Да,JavaScript,Онлайн-курсы,5,2,37,Да,Не помню
1/5/2017 20:44:18,Basic,Да,Java,,"JavaScript, PHP, Python, Scala",Scala,"Java, JavaScript, PHP, Python, Scala, Go",Да,Rust,Книги и документацию,10+,6,38,Нет,Да
1/5/2017 20:44:41,Basic,Да,C#,,"JavaScript, T-SQL",C#,,Да,Clojure,Книги и документацию,10+,8,30,Да,Да
1/5/2017 20:45:02,C#,Да,PHP,,"JavaScript, Python",Python,"Java, JavaScript, Python",Нет,,,<1,<1,20,Да,Да
1/5/2017 20:46:13,C++,Да,C#,,T-SQL,C#,C#,Да,JavaScript,Книги и документацию,<1,<1,21,Да,Нет
1/5/2017 20:46:36,C,Да,JavaScript,,"Ruby, Go",JavaScript,"JavaScript, Go",Да,TypeScript,Онлайн-курсы,2,1,25,Да,Не помню
1/5/2017 20:46:56,JavaScript,Да,JavaScript,,JavaScript,JavaScript,JavaScript,Нет,JavaScript,Книги и документацию,1,1,25,Да,Нет
1/5/2017 20:48:00,C#,Да,C#,,"JavaScript, T-SQL",C#,C#,Да,Ruby,Книги и документацию,<1,<1,23,Да,Нет
1/5/2017 20:49:33,Perl,Да,Python,,"JavaScript, PL-SQL",C#,Python,Да,JavaScript,Книги и документацию,,3,33,Да,Нет
1/5/2017 20:50:28,Pascal/Delphi,Да,Java,,"JavaScript, Python",Java,"Java, JavaScript",Да,Rust,Книги и документацию,4,<1,,Да,Нет
1/5/2017 20:51:26,C,Нет,JavaScript,,C#,Java,,,,,<1,<1,19,Да,Нет
1/5/2017 20:53:50,Pascal/Delphi,Да,Java,,"JavaScript, Python, C++, Objective-C, Swift",Python,"Python, Objective-C, Swift, Go",Да,Dart,Книги и документацию,9,8,29,Да,Не помню
1/5/2017 20:55:00,Python,Да,JavaScript,,TypeScript,JavaScript,"JavaScript, Go",Да,Go,Онлайн-курсы,<1,<1,20,Да,Нет
1/5/2017 20:55:50,Basic,Да,Java,,"JavaScript, T-SQL",Java,"Java, JavaScript",Нет,,Книги и документацию,3,3,42,Да,Не помню
1/5/2017 20:56:35,C++,Да,PHP,,JavaScript,Java,,Да,JavaScript,Офлайн-курсы,<1,2,33,Да,Нет
1/5/2017 20:57:27,C#,Да,C#,,Java,Java,Java,Да,Java,Книги и документацию,<1,<1,18,Да,Да
1/5/2017 20:57:44,JavaScript,Да,Java,,Java,Java,Java,Нет,Java,Книги и документацию,<1,<1,26,Да,Нет
1/5/2017 20:57:48,C++,Да,Java,,JavaScript,Scala,C++,Да,Scala,Онлайн-курсы,2,2,23,Да,Не помню
1/5/2017 20:58:27,C,Да,C#,,C++,C#,C#,Да,Ruby,Книги и документацию,2,1,54,Да,Не помню
1/5/2017 20:59:33,Pascal/Delphi,Да,Java,,"JavaScript, PL-SQL",Java,Java,Нет,,Книги и документацию,<1,<1,25,Да,Нет
1/5/2017 20:59:49,C++,Нет,JavaScript,,C#,JavaScript,C++,Нет,,Офлайн-курсы,,,,Да,Да
1/5/2017 21:01:49,Java,Да,Java,,PL-SQL,Ruby,,Да,Python,Офлайн-курсы,4,<1,26,Да,Нет
1/5/2017 21:01:49,Pascal/Delphi,Да,Java,,Java,Java,Java,Нет,,,<1,<1,20,Да,Не помню
1/5/2017 21:02:37,Basic,Да,JavaScript,,PHP,JavaScript,,Да,JavaScript,Офлайн-курсы,<1,<1,31,Да,Нет
1/5/2017 21:02:43,Pascal/Delphi,Нет,JavaScript,,"JavaScript, PHP",PHP,"JavaScript, PHP",,,Книги и документацию,,,,Да,Нет
1/5/2017 21:02:49,Basic,Да,Go,,,Go,"JavaScript, Perl, Go",Да,Rust,Книги и документацию,10+,3,37,Да,Да
1/5/2017 21:03:17,Pascal/Delphi,Да,Java,,"C#, PL-SQL",Java,Java,Нет,,Онлайн-курсы,4,2,27,Да,Да
1/5/2017 21:03:33,C++,Да,PL-SQL,,Java,Java,"Java, PL-SQL, Pascal/Delphi",Да,JavaScript,Книги и документацию,10+,10+,38,Да,Нет
1/5/2017 21:04:17,Pascal/Delphi,Да,PL-SQL,,Java,Java,Java,Да,Java,Онлайн-курсы,5,<1,28,Да,Нет
1/5/2017 21:04:17,C,Да,JavaScript,,"Java, JavaScript, PL-SQL, Unix Shell",JavaScript,"Java, JavaScript, Python, C, PL-SQL",Да,Scala,Онлайн-курсы,1,1,22,Да,Не помню
1/5/2017 21:04:36,Pascal/Delphi,Да,C#,,"Python, Unix Shell",Python,,Да,JavaScript,Онлайн-курсы,4,4,26,Да,Нет
1/5/2017 21:04:42,Pascal/Delphi,Да,Java,,,Java,,Нет,,Книги и документацию,,4,27,Да,Да
1/5/2017 21:06:37,Pascal/Delphi,Да,Java,,JavaScript,Java,Java,Да,JavaScript,Онлайн-курсы,1,1,25,Да,Не помню
1/5/2017 21:06:49,Pascal/Delphi,Да,Swift,,"Objective-C, C",Swift,,Нет,,,5,2,28,Да,Да
1/5/2017 21:07:53,Java,Да,Java,,"JavaScript, Scala",Java,"Java, Scala",Да,Kotlin,Книги и документацию,2,2,23,Да,Не помню
1/5/2017 21:08:45,Pascal/Delphi,Да,C#,,"JavaScript, Python, T-SQL",C#,"C#, JavaScript, PHP",Да,JavaScript,Книги и документацию,<1,<1,21,Да,Да
1/5/2017 21:08:58,Pascal/Delphi,Да,C#,,,C#,"Java, C#",Да,Julia,Книги и документацию,<1,<1,22,Да,Нет
1/5/2017 21:10:39,f,Нет,f,,f,f,f,Да,f,Книги и документацию,10+,10+,99999999999,Нет,Не помню
1/5/2017 21:10:54,C#,Нет,C#,,JavaScript,C#,"C#, JavaScript",Нет,,Книги и документацию,<1,2,27,Да,Нет
1/5/2017 21:11:39,Basic,Да,JavaScript,,,JavaScript,,Нет,,Книги и документацию,4,4,33,Да,Да
1/5/2017 21:12:29,Pascal/Delphi,Да,C#,,"Java, JavaScript",C#,"C#, JavaScript",Нет,,Книги и документацию,10+,7,35,Да,Нет
1/5/2017 21:12:54,Pascal/Delphi,Да,JavaScript,,,JavaScript,JavaScript,Нет,,Книги и документацию,2,2,23,Да,Нет
1/5/2017 21:13:23,Pascal/Delphi,Да,Python,,"Java, Nim, Kotlin",Clojure,"Python, Nim",Нет,,Книги и документацию,<1,<1,26,Да,Не помню
1/5/2017 21:13:24,Pascal/Delphi,Да,Java,,JavaScript,Java,Java,Да,JavaScript,Онлайн-курсы,<1,<1,25,Да,Нет
1/5/2017 21:13:39,Pascal/Delphi,Да,Python,,"Java, JavaScript, PHP",JavaScript,,Да,Swift,Онлайн-курсы,4,2,26,Нет,Нет
1/5/2017 21:14:05,Python,Да,Python,,"JavaScript, C++",Python,"JavaScript, Python",Нет,JavaScript,Книги и документацию,1,1,30,Да,Нет
1/5/2017 21:16:17,Java,Да,JavaScript,,Java,JavaScript,,Да,Scala,Онлайн-курсы,3,1,28,Да,Нет
1/5/2017 21:17:46,Python,Да,Python,,Unix Shell,Go,,Да,Python,Онлайн-курсы,<1,<1,31,Да,Нет
1/5/2017 21:17:48,Pascal/Delphi,Да,Java,,,Java,Java,Да,JavaScript,Книги и документацию,10+,7,31,Да,Да
1/5/2017 21:18:16,C,Да,Java,,"Python, C++, C, T-SQL, Unix Shell",C++,"Python, C++, C",Нет,,Книги и документацию,10+,10+,43,Нет,Да
1/5/2017 21:18:20,Pascal/Delphi,Да,C++,,Python,C++,C++,Нет,,Книги и документацию,5,5,25,Нет,Нет
1/5/2017 21:18:21,Java,Да,C#,,,Java,,Нет,,Офлайн-курсы,1,<1,31,Да,Нет
1/5/2017 21:18:32,Basic,Да,Java,,"JavaScript, Unix Shell",Clojure,,Да,Haskell,Онлайн-курсы,7,7,26,Да,Нет
