Timestamp,FirstLanguage,MainLanguage,NowLanguage,Main2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev
1/3/2018 20:53:59,C++,Да,ActionScript,,Python,JavaScript,"JavaScript, C#, PHP, Python, ActionScript, Haxe",Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,10+,34,Да,Нет
1/3/2018 20:54:23,Pascal/Delphi,Да,C#,,,C#,"JavaScript, C#, C++",Нет,,Только книги и документацию (не прибегая к курсам),<1,<1,21,Да,Нет
1/3/2018 20:54:28,Pascal/Delphi,Да,Python,,"JavaScript, TypeScript, Shell",Rust,"Python, Rust",Нет,Rust,Только книги и документацию (не прибегая к курсам),10+,6,32,Да,Да
1/3/2018 20:54:55,C,Да,Java,,Scala,Java,"Java, Scala",Да,JavaScript,Офлайн курсы,10+,5,35,Да,Да
1/3/2018 20:54:56,C#,Да,PHP,,JavaScript,JavaScript,"C#, PHP",Трудно сказать,JavaScript,Онлайн курсы,2,2,22,Да,Нет
1/3/2018 20:55:22,Pascal/Delphi,Да,Kotlin,,Java,Java,Java,Нет,JavaScript,Только книги и документацию (не прибегая к курсам),3,<1,27,Да,Да
1/3/2018 20:57:14,Java,Да,JavaScript,,"JavaScript, PHP",JavaScript,"Java, JavaScript, PHP",Нет,,,<1,<1,24,Да,Нет
1/3/2018 20:57:33,Basic,Да,Swift,,"JavaScript, Objective-C, Go",Swift,"JavaScript, Swift, Objective-C, Go",Трудно сказать,Rust,Онлайн курсы,6,4,34,Да,Нет
1/3/2018 20:57:40,Java,Да,JavaScript,,"JavaScript, PHP",JavaScript,"Java, JavaScript, PHP",Нет,,,<1,<1,24,Да,Нет
1/3/2018 20:58:35,C#,Да,Java,,"Java, C++, Shell",C#,"Java, C#, PL/SQL",Нет,C#,Только книги и документацию (не прибегая к курсам),2,2,19,Да,Нет
1/3/2018 21:00:14,Basic,Да,C#,,"Java, JavaScript, C++, Ruby, T-SQL",C#,"Java, C#, Ruby",Да,TypeScript,Онлайн курсы,9,6,34,Да,Да
1/3/2018 21:00:23,Pascal/Delphi,Да,Kotlin,,Java,Kotlin,Swift,Нет,,Только книги и документацию (не прибегая к курсам),3,<1,28,Нет,Не помню
1/3/2018 21:00:33,Pasca,Да,Python,,"Java, JavaScript, C, R, Shell",Python,"Java, JavaScript, Python",Да,C++,Онлайн курсы,3,2,22,Да,Не помню
1/3/2018 21:00:43,Pascal/Delphi,Да,Kotlin,,"Java, Kotlin",Kotlin,,Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),4,2,23,Да,Нет
1/3/2018 21:00:58,C,Да,C,,"C#, Python, C++",C,C,Да,C++,Только книги и документацию (не прибегая к курсам),2,5,30,Да,Нет
1/3/2018 21:01:43,Pascal/Delphi,Да,C#,,"JavaScript, TypeScript",C#,"JavaScript, TypeScript",Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),6,6,32,Да,Не помню
1/3/2018 21:01:43,Java,Да,Java,,Java,,Java,Да,Swift,Офлайн курсы,<1,<1,,Да,Нет
1/3/2018 21:03:07,JavaScript,Да,JavaScript,,"PHP, Ruby",JavaScript,,Трудно сказать,,Онлайн курсы,2,2,30,Да,Нет
1/3/2018 21:03:41,Basic,Да,C#,,"Java, JavaScript, T-SQL, F#",C#,C#,Да,F#,Только книги и документацию (не прибегая к курсам),10+,7,31,Да,Да
1/3/2018 21:03:50,Basic,Да,C++,,"Python, C, Shell",C++,"Python, Ruby",Да,Java,Только книги и документацию (не прибегая к курсам),10+,2,40,Да,Нет
1/3/2018 21:05:39,Pascal/Delphi,Да,C++,,"Go, Shell",Go,,Да,Rust,Онлайн курсы,5,5,27,Нет,Нет
1/3/2018 21:05:47,Basic,Да,Python,,C++,Python,Python,Трудно сказать,Swift,Только книги и документацию (не прибегая к курсам),10+,7,35,Нет,Да
1/3/2018 21:06:05,C++,Да,JavaScript,,TypeScript,TypeScript,,Да,Go,Только книги и документацию (не прибегая к курсам),5,3,24,Да,Нет
1/3/2018 21:06:39,ASM,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"JavaScript, C#, Python",Нет,,Только книги и документацию (не прибегая к курсам),4,4,26,Да,Не помню
1/3/2018 21:06:49,Pascal/Delphi,Да,Java,,C++,Java,"Java, C++, Pascal/Delphi",Да,Kotlin,Только книги и документацию (не прибегая к курсам),2,2,17,Да,Нет
1/3/2018 21:06:54,C++,Да,JavaScript,,TypeScript,JavaScript,JavaScript,Трудно сказать,Python,Онлайн курсы,1,1,20,Да,Нет
1/3/2018 21:07:37,Pascal/Delphi,Да,Java,,"Python, PL/SQL, Kotlin, Groovy",Kotlin,"Java, Kotlin",Да,Kotlin,Только книги и документацию (не прибегая к курсам),10+,10+,37,Нет,Не помню
1/3/2018 21:07:43,Basic,Да,PHP,,Perl,,,Да,JavaScript,Только книги и документацию (не прибегая к курсам),10+,5,40,Да,Нет
1/3/2018 21:08:00,Basic,Да,Python,,JavaScript,Python,Python,Трудно сказать,Rust,Только книги и документацию (не прибегая к курсам),,,,Да,Не помню
1/3/2018 21:08:03,C++,Да,Ruby,,JavaScript,Python,"JavaScript, Ruby",Трудно сказать,Python,Только книги и документацию (не прибегая к курсам),2,1,20,Да,Да
1/3/2018 21:08:16,Pascal/Delphi,Да,PHP,,JavaScript,,"JavaScript, PHP",Нет,,,<1,<1,29,Да,Нет
1/3/2018 21:08:28,Pascal/Delphi,Да,C++,,"JavaScript, PHP, Python, Objective-C, C, Shell",C++,"Python, C++, Objective-C",Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),8,8,29,Да,Да
1/3/2018 21:08:39,Basic,Да,Java,,PL/SQL,Java,"Java, Go",Нет,,Только книги и документацию (не прибегая к курсам),10+,10+,37,Да,Да
1/3/2018 21:08:58,Python,Да,JavaScript,,"JavaScript, Python",JavaScript,JavaScript,Да,Go,Только книги и документацию (не прибегая к курсам),4,2,27,Да,Нет
1/3/2018 21:09:33,PHP,Да,PHP,,JavaScript,PHP,,Нет,,Только книги и документацию (не прибегая к курсам),1,1,27,Да,Да
1/3/2018 21:10:18,DBase Dialect,Да,Java,,,Java,"Java, Python",Да,Erlang,Только книги и документацию (не прибегая к курсам),10+,10+,46,Да,Да
1/3/2018 21:10:28,Java,Да,Java,,Haxe,,"Java, Kotlin",Трудно сказать,Python,Онлайн курсы,<1,<1,25,Да,Нет
1/3/2018 21:10:48,Pascal/Delphi,Да,C#,,JavaScript,C#,C#,Нет,,Только книги и документацию (не прибегая к курсам),7,6,28,Да,Да
1/3/2018 21:10:59,Pascal/Delphi,Да,Python,,,Python,"Python, C",Трудно сказать,C++,Только книги и документацию (не прибегая к курсам),<1,2,20,Да,Не помню
1/3/2018 21:12:14,Basic,Да,Python,,"JavaScript, Shell",Python,,Да,Go,Онлайн курсы,4,4,27,Да,Да
1/3/2018 21:13:17,Pascal/Delphi,Да,JavaScript,,"JavaScript, PHP, TypeScript",Swift,"JavaScript, C#, Swift",Да,Swift,Только книги и документацию (не прибегая к курсам),1,1,21,Да,Нет
1/3/2018 21:13:56,Basic,Да,C++,,Python,C++,C++,Трудно сказать,Java,Только книги и документацию (не прибегая к курсам),10+,10+,38,Нет,Да
1/3/2018 21:13:57,Basic,Да,Python,,Go,Go,"Python, Go",Да,Go,Только книги и документацию (не прибегая к курсам),10+,1,32,Да,Нет
1/3/2018 21:14:54,C++,Да,TypeScript,,"JavaScript, PHP, Shell",TypeScript,"JavaScript, PHP, TypeScript",Да,PHP,Только книги и документацию (не прибегая к курсам),1,<1,21,Да,Нет
1/3/2018 21:15:05,C++,Да,C#,,"JavaScript, PHP, T-SQL, TypeScript",TypeScript,"JavaScript, C#, TypeScript",Да,C++,Только книги и документацию (не прибегая к курсам),2,2,30,Да,Да
1/3/2018 21:15:08,1C,Да,Java,,Kotlin,,Java,Да,Kotlin,Только книги и документацию (не прибегая к курсам),,,,Да,Нет
1/3/2018 21:15:09,C,Да,JavaScript,,TypeScript,JavaScript,JavaScript,Нет,,Онлайн курсы,<1,<1,25,Да,Нет
1/3/2018 21:15:09,Basic,Да,C++,,"Java, Python, C, Perl, R",Python,"Python, C++",Трудно сказать,,Онлайн курсы,10+,6,34,Да,Да
1/3/2018 21:15:18,Perl,Да,PHP,,"JavaScript, TypeScript",PHP,"JavaScript, TypeScript, Kotlin",Да,Kotlin,Только книги и документацию (не прибегая к курсам),9,9,32,Да,Нет
1/3/2018 21:15:45,Pascal/Delphi,Да,PHP,,"JavaScript, Python",Python,Python,Нет,,,6,6,29,Да,Не помню
1/3/2018 21:16:14,Basic,Да,Java,,"Java, JavaScript, Python, Go, Shell",Go,"JavaScript, Python, Go",Да,C++,Офлайн курсы,10+,10+,28,Нет,Нет
1/3/2018 21:16:54,JavaScript,Да,JavaScript,,PHP,JavaScript,JavaScript,Нет,,Онлайн курсы,<1,<1,27,Да,Нет
1/3/2018 21:17:38,C++,Да,Java,,JavaScript,Java,"Java, Kotlin",Да,Kotlin,Онлайн курсы,2,2,23,Да,Нет
1/3/2018 21:18:26,C++,Да,Swift,,C#,Swift,Swift,Трудно сказать,Objective-C,Офлайн курсы,1,<1,21,Да,Нет
1/3/2018 21:18:45,PHP,Да,PHP,,PHP,PHP,PHP,Да,JavaScript,Только книги и документацию (не прибегая к курсам),<1,3,27,Да,Не помню
1/3/2018 21:19:06,Pascal/Delphi,Да,TypeScript,,JavaScript,TypeScript,"JavaScript, TypeScript",Да,Go,Онлайн курсы,3,3,23,Да,Не помню
1/3/2018 21:20:46,PHP,Да,PHP,,"JavaScript, PL/SQL",PHP,"JavaScript, PHP",Трудно сказать,Go,Онлайн курсы,<1,<1,24,Да,Нет
1/3/2018 21:21:03,C,Да,C#,,JavaScript,C#,C#,Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),1,<1,21,Да,Нет
1/3/2018 21:21:39,Pascal/Delphi,Да,R,,Python,Python,R,Да,Python,Онлайн курсы,<1,3,25,Да,Да
1/3/2018 21:24:48,C++,Да,Java,,T-SQL,Java,"Java, Kotlin",Да,Kotlin,Только книги и документацию (не прибегая к курсам),3,3,21,Да,Да
1/3/2018 21:24:54,Assembler,Нет,,"C++, C","PHP, Objective-C, C, Pascal/Delphi, Shell",Python,,Да,Python,Только книги и документацию (не прибегая к курсам),10+,5,51,Да,Не помню
1/3/2018 21:25:15,Pascal/Delphi,Да,TypeScript,,JavaScript,TypeScript,,Нет,,,1,1,23,Да,Нет
1/3/2018 21:26:06,C++,Да,C#,,"JavaScript, PL/SQL",C#,C#,Да,JavaScript,Только книги и документацию (не прибегая к курсам),<1,1,30,Да,Нет
1/3/2018 21:26:27,Basic,Да,C#,,"JavaScript, Python, C++, TypeScript, Shell",C#,"C#, Python, C++",Да,Python,Онлайн курсы,10+,10+,34,Нет,Да
1/3/2018 21:26:42,Pascal/Delphi,Да,Swift,,Objective-C,Swift,Swift,Да,Scala,Только книги и документацию (не прибегая к курсам),2,2,21,Да,Да
1/3/2018 21:26:43,Pascal/Delphi,Да,Swift,,"JavaScript, Python, C++, Objective-C",Go,,Трудно сказать,Go,Только книги и документацию (не прибегая к курсам),9,2,,Да,Не помню
1/3/2018 21:27:39,C++,Да,Java,,TypeScript,Java,"Java, JavaScript, TypeScript",Нет,Rust,Только книги и документацию (не прибегая к курсам),6,6,28,Да,Да
1/3/2018 21:28:08,X++,Да,X++,,C#,C#,,Трудно сказать,C#,Только книги и документацию (не прибегая к курсам),<1,<1,,Да,Нет
1/3/2018 21:28:10,JavaScript,Да,JavaScript,,"JavaScript, PHP",JavaScript,JavaScript,Да,C#,Онлайн курсы,3,2,33,Да,Нет
1/3/2018 21:28:16,JavaScript,Да,JavaScript,,"JavaScript, TypeScript",JavaScript,"JavaScript, TypeScript",Трудно сказать,,,1,1,23,Да,Нет
1/3/2018 21:28:56,Pascal/Delphi,Да,Python,,"JavaScript, Go, Shell",Python,Go,Да,Go,Только книги и документацию (не прибегая к курсам),1,1,20,Да,Нет
1/3/2018 21:29:09,Pascal/Delphi,Да,Python,,JavaScript,Python,"JavaScript, Python",Нет,,Только книги и документацию (не прибегая к курсам),10+,3,32,Да,Да
1/3/2018 21:30:35,ASM,Да,PL/SQL,,,C++,,Да,Java,Только книги и документацию (не прибегая к курсам),10+,10+,47,Да,Нет
1/3/2018 21:30:36,Pascal/Delphi,Да,JavaScript,,,TypeScript,JavaScript,Да,Python,Онлайн курсы,2,1,24,Да,Нет
1/3/2018 21:30:52,Pascal/Delphi,Да,Java,,"PL/SQL, Shell",Java,"Java, JavaScript",Да,JavaScript,Только книги и документацию (не прибегая к курсам),1,2,23,Да,Нет
1/3/2018 21:30:54,Forth,Да,C#,,"Java, JavaScript, TypeScript",C#,C#,Нет,,Только книги и документацию (не прибегая к курсам),10+,10+,45,Нет,Не помню
1/3/2018 21:31:18,Pascal/Delphi,Да,Python,,"Java, PL/SQL, R",Python,"Java, Python",Да,JavaScript,Онлайн курсы,3,2,28,Да,Нет
1/3/2018 21:31:48,Pascal/Delphi,Да,Java,,"JavaScript, PHP, TypeScript",Java,"JavaScript, PHP, TypeScript",Нет,,Офлайн курсы,<1,<1,27,Да,Да
1/3/2018 21:31:56,PHP,Да,JavaScript,,"JavaScript, PHP, Go, Shell",JavaScript,"JavaScript, PHP, Go, Shell",Да,TypeScript,Только книги и документацию (не прибегая к курсам),10+,5,32,Да,Нет
1/3/2018 21:33:24,JavaScript,Да,Java,,"JavaScript, Kotlin",,"Java, JavaScript, C++, Kotlin",Да,Rust,Только книги и документацию (не прибегая к курсам),1,2,,Да,Нет
1/3/2018 21:34:09,Basic,Нет,,"Java, PHP, Python","Java, Python",C++,Java,Да,JavaScript,Только книги и документацию (не прибегая к курсам),<1,<1,,Да,Нет
1/3/2018 21:34:35,C,Да,Python,,JavaScript,Python,Python,Трудно сказать,,,2,2,30,Да,Нет
1/3/2018 21:35:20,JavaScript,Да,JavaScript,,TypeScript,Java,Python,Да,Python,Онлайн курсы,1,1,22,Да,Нет
1/3/2018 21:35:34,Java,Да,Java,,"JavaScript, Scala, Shell",Java,"Java, Scala",Нет,TypeScript,Онлайн курсы,5,5,26,Да,Да
1/3/2018 21:35:38,JavaScript,Да,C#,,JavaScript,,C#,Да,T-SQL,Только книги и документацию (не прибегая к курсам),<1,<1,26,Да,Нет
1/3/2018 21:36:13,Pascal/Delphi,Да,C#,,JavaScript,C#,C#,Трудно сказать,,Только книги и документацию (не прибегая к курсам),<1,<1,23,Да,Нет
1/3/2018 21:36:17,JavaScript,Да,JavaScript,,"PHP, Python",PHP,,Да,Java,Офлайн курсы,<1,<1,24,Да,Нет
1/3/2018 21:36:28,Pascal/Delphi,Да,PHP,,"JavaScript, Python, Shell",Clojure,"JavaScript, PHP, Python, Clojure",Да,Go,Только книги и документацию (не прибегая к курсам),,,,Да,Нет
1/3/2018 21:36:56,C++,Да,C#,,"JavaScript, TypeScript",C#,C#,Трудно сказать,,Офлайн курсы,6,6,27,Да,Не помню
1/3/2018 21:36:58,Basic,Да,JavaScript,,C#,JavaScript,"JavaScript, C#, TypeScript",Трудно сказать,,Онлайн курсы,2,2,42,Да,Не помню
1/3/2018 21:36:59,C#,Да,C#,,"Java, JavaScript",C#,,Да,JavaScript,Онлайн курсы,2,1,34,Да,Да
1/3/2018 21:37:26,JavaScript,Да,JavaScript,,Dart,JavaScript,JavaScript,Трудно сказать,,,,6,29,Да,Нет
1/3/2018 21:38:04,Basic,Да,Java,,"JavaScript, Scala",,Scala,Да,Scala,Только книги и документацию (не прибегая к курсам),10+,10+,39,Да,Да
1/3/2018 21:38:09,Java,Да,Java,,"JavaScript, C#, Python",Java,Java,Трудно сказать,Python,Онлайн курсы,7,5,29,Да,Не помню
1/3/2018 21:38:29,Pascal/Delphi,Да,T-SQL,,"C#, Python",C#,C#,Да,Python,Только книги и документацию (не прибегая к курсам),5,5,27,Да,Да
