"","Timestamp","FirstLanguage","MainLanguage","NowLanguage","Main2","AdditionalLanguages1","NextLanguage","PetProjectsLanguages","Learn","LearnLanguage","LearnWay","ExperienceInProgrammingYears","ExperienceInLanguageYears","AgeYears","InUA","InPrev","ExperienceInProgramming","ExperienceInLanguage","Age"
"5234","1/2/2019 21:26:28","Pascal/Delphi","Так/Да","Java","","Kotlin","Kotlin","","Ні / Нет","none","",15,7,52,"Так /  Да","Не пам'ятаю /  Не помню",NA,"7",52
"5235","1/2/2019 21:26:34","Pascal/Delphi","Так/Да","C++","","Shell, Python, Ruby, T-SQL","C++","Python, C++","Так / Да","Java","Онлайн-курси // Онлайн-курсы",5,1,26,"Так /  Да","Ні / Нет","5","1",26
"5236","1/2/2019 21:27:02","Pascal/Delphi","Так/Да","C++","","C#","C++","C++","Ні / Нет","C#","Книги та документацію // Книги и документацию",NA,NA,NA,"","",NA,NA,NA
"5239","1/2/2019 21:27:45","Java","Так/Да","JavaScript","","TypeScript","JavaScript","JavaScript","Так / Да","Swift","Онлайн-курси // Онлайн-курсы",3,2,27,"Так /  Да","Так  / Да","3","2",27
"5240","1/2/2019 21:28:21","C#","Так/Да","C#","","JavaScript","C#","C#","Ні / Нет","none","",2.5,2.5,22,"Так /  Да","Так  / Да",NA,NA,22
"5241","1/2/2019 21:28:35","C++","Так/Да","C++","","C#, Python","C++","C++","Так / Да","JavaScript","Онлайн-курси // Онлайн-курсы",2,2,16,"Так /  Да","Ні / Нет","2","2",16
"5243","1/2/2019 21:29:08","Basic","Так/Да","JavaScript","","C#","JavaScript","JavaScript, C#","Ні / Нет","Python","Книги та документацію // Книги и документацию",3,3,19,"Так /  Да","Так  / Да","3","3",19
"5244","1/2/2019 21:29:26","Pascal/Delphi","Так/Да","Kotlin","","Java","Kotlin","Java, C#, TypeScript","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",3,1,21,"Так /  Да","Не пам'ятаю /  Не помню","3","1",21
"5245","1/2/2019 21:29:29","Basic","Так/Да","Go","","PHP","Go","Go","Так / Да","Go","Книги та документацію // Книги и документацию",NA,NA,37,"Ні / Нет","Не пам'ятаю /  Не помню",NA,NA,37
"5246","1/2/2019 21:29:34","C++","Так/Да","C","","C++","C","C++, C","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",NA,1,15,"Так /  Да","Ні / Нет",NA,"1",NA
"5247","1/2/2019 21:29:36","PHP","Так/Да","PHP","","JavaScript","PHP","","Так / Да","Go","Книги та документацію // Книги и документацию",4,4,26,"Так /  Да","Ні / Нет","4","4",26
"5248","1/2/2019 21:29:38","Pascal/Delphi","Так/Да","Pascal/Delphi","","C#, C++","C#","C#, C++","","none","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"","Ні / Нет",NA,NA,NA
"5249","1/2/2019 21:29:39","Basic","Так/Да","Java","","JavaScript, Python, 1C, Kotlin, PL-SQL, T-SQL","Java","Java, 1C","Так / Да","Kotlin","Онлайн-курси // Онлайн-курсы",7,1,28,"Так /  Да","Ні / Нет","7","1",28
"5251","1/2/2019 21:30:04","Pascal/Delphi","Так/Да","Java","","JavaScript, Python, Go, Kotlin","Java","Java, JavaScript, Kotlin","Ні / Нет","none","Книги та документацію // Книги и документацию",5,4,35,"Ні / Нет","Не пам'ятаю /  Не помню","5","4",35
"5252","1/2/2019 21:30:08","Pascal/Delphi","Так/Да","JavaScript","","PHP","JavaScript","Java, JavaScript, C#","Ні / Нет","none","Книги та документацію // Книги и документацию",1,2,20,"Так /  Да","Ні / Нет","1","2",20
"5253","1/2/2019 21:30:59","Pascal/Delphi","Так/Да","Java","","JavaScript, Java, Perl","Java","Java","Так / Да","JavaScript","Онлайн-курси // Онлайн-курсы",2,2,28,"Так /  Да","Ні / Нет","2","2",28
"5255","1/2/2019 21:31:41","JavaScript","Так/Да","JavaScript","","","JavaScript","JavaScript, Python","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",5,5,38,"Так /  Да","Так  / Да","5","5",38
"5256","1/2/2019 21:32:06","C","Так/Да","C++","","HLSL, GLSL","C++","C++, C","Ні / Нет","none","Книги та документацію // Книги и документацию",3,3,30,"Так /  Да","Не пам'ятаю /  Не помню","3","3",30
"5257","1/2/2019 21:32:38","C++","Так/Да","Java","","JavaScript, Shell, C++","JavaScript","Java, C++","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",1,1,13,"Так /  Да","Ні / Нет","1","1",NA
"5258","1/2/2019 21:32:44","JavaScript","Так/Да","JavaScript","","","JavaScript","JavaScript","Ні / Нет","Python","Книги та документацію // Книги и документацию",1,1.5,20,"Так /  Да","Ні / Нет","1",NA,20
"5259","1/2/2019 21:33:18","Pascal/Delphi","Так/Да","JavaScript","","JavaScript","JavaScript","JavaScript","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",1,1,28,"Так /  Да","Ні / Нет","1","1",28
"5260","1/2/2019 21:33:31","Java","Так/Да","Java","","Java","Java","Java","Ні / Нет","Java","Офлайн-курси // Офлайн-курсы",1,1,25,"Так /  Да","Ні / Нет","1","1",25
"5261","1/2/2019 21:33:32","Python","Так/Да","Python","","R","Python","Python","Так / Да","Julia","Книги та документацію // Книги и документацию",7,6,30,"Так /  Да","Ні / Нет","7","6",30
"5262","1/2/2019 21:34:55","C++","Так/Да","C++","","C","C++","C++, C","Так / Да","Python","Онлайн-курси // Онлайн-курсы",0,2,19,"Так /  Да","Ні / Нет",NA,"2",19
"5263","1/2/2019 21:34:59","Pascal/Delphi","Так/Да","PHP","","JavaScript, Java, PL-SQL","Java","Java","Так / Да","Python","Книги та документацію // Книги и документацию",10,10,31,"Ні / Нет","Так  / Да",NA,NA,31
"5264","1/2/2019 21:35:02","PHP","Так/Да","JavaScript","","JavaScript, PHP, TypeScript","JavaScript","JavaScript, PHP","Так / Да","Python","Онлайн-курси // Онлайн-курсы",10,9,31,"Так /  Да","Ні / Нет",NA,"9",31
"5265","1/2/2019 21:35:54","PHP","Так/Да","C#","","JavaScript, PHP","C#","JavaScript, C#","Ні / Нет","none","Книги та документацію // Книги и документацию",5,1,29,"Так /  Да","Ні / Нет","5","1",29
"5266","1/2/2019 21:36:25","Java","Так/Да","C#","","TypeScript","C#","C#","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"","",NA,NA,NA
"5267","1/2/2019 21:36:37","C++","Так/Да","TypeScript","","JavaScript, C#","C#","JavaScript, TypeScript","Так / Да","Python","Книги та документацію // Книги и документацию",5,4,29,"Так /  Да","Так  / Да","5","4",29
"5269","1/2/2019 21:37:22","C++","Так/Да","Java","","Kotlin","Kotlin","Java, Kotlin","Ні / Нет","none","Книги та документацію // Книги и документацию",2,2,21,"Так /  Да","Ні / Нет","2","2",21
"5270","1/2/2019 21:37:41","JavaScript","Так/Да","PHP","","JavaScript, Shell, Java, PHP, TypeScript","Swift","Java, Swift","Так / Да","Go","Офлайн-курси // Офлайн-курсы",11,10,37,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,37
"5271","1/2/2019 21:38:14","Pascal/Delphi","Так/Да","PHP","","JavaScript","PHP","JavaScript, PHP","Так / Да","Go","Книги та документацію // Книги и документацию",6,6,37,"Ні / Нет","Не пам'ятаю /  Не помню","6","6",37
"5272","1/2/2019 21:38:32","PHP","Так/Да","JavaScript","","TypeScript","TypeScript","JavaScript, TypeScript","Так / Да","Swift","Книги та документацію // Книги и документацию",2,2,24,"Так /  Да","Не пам'ятаю /  Не помню","2","2",24
"5273","1/2/2019 21:38:48","Pascal/Delphi","Так/Да","Java","","","Go","","Ні / Нет","none","Книги та документацію // Книги и документацию",1.5,1.5,26,"Так /  Да","Ні / Нет",NA,NA,26
"5274","1/2/2019 21:38:55","C++","Так/Да","C++","","","C#","","Так / Да","C#","Офлайн-курси // Офлайн-курсы",NA,1,15,"Так /  Да","Ні / Нет",NA,"1",NA
"5275","1/2/2019 21:39:07","Basic","Так/Да","C#","","JavaScript, T-SQL","C#","JavaScript, C#, T-SQL","Ні / Нет","none","Книги та документацію // Книги и документацию",NA,NA,NA,"Так /  Да","Ні / Нет",NA,NA,NA
"5276","1/2/2019 21:39:19","C++","Так/Да","TypeScript","","JavaScript","TypeScript","","Ні / Нет","none","Офлайн-курси // Офлайн-курсы",2,2,23,"Так /  Да","Не пам'ятаю /  Не помню","2","2",23
"5277","1/2/2019 21:39:26","Pascal/Delphi","Так/Да","Java","","JavaScript, Shell, Java, Python, PL-SQL, T-SQL, Groovy","Go","JavaScript","Так / Да","Python","Онлайн-курси // Онлайн-курсы",10,3,35,"Так /  Да","Ні / Нет",NA,"3",35
"5278","1/2/2019 21:39:41","C#","Так/Да","Java","","JavaScript, TypeScript","Java","Java","","none","Онлайн-курси // Онлайн-курсы",2,2,25,"Так /  Да","Так  / Да","2","2",25
"5279","1/2/2019 21:40:34","Pascal/Delphi","Так/Да","C#","","JavaScript","C#","C#","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",5,5,26,"Так /  Да","Не пам'ятаю /  Не помню","5","5",26
"5280","1/2/2019 21:41:14","Pascal/Delphi","Так/Да","Kotlin","","Java","Kotlin","Java, Kotlin","Так / Да","Python","Офлайн-курси // Офлайн-курсы",4,1,28,"Так /  Да","Так  / Да","4","1",28
"5281","1/2/2019 21:41:50","Pascal/Delphi","Так/Да","JavaScript","","Python","JavaScript","JavaScript, Python","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"","Ні / Нет",NA,NA,NA
"5282","1/2/2019 21:41:51","C++","Так/Да","C#","","JavaScript","C#","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",12,7,37,"Так /  Да","Ні / Нет",NA,"7",37
"5283","1/2/2019 21:43:04","JavaScript","Так/Да","JavaScript","","1C","JavaScript","1C","Ні / Нет","JavaScript","Книги та документацію // Книги и документацию",15,1,39,"Так /  Да","Ні / Нет",NA,"1",39
"5284","1/2/2019 21:43:37","Pascal/Delphi","Так/Да","1C","","JavaScript, Shell, Pascal/Delphi","C++","1C, Pascal/Delphi","Ні / Нет","C++","Онлайн-курси // Онлайн-курсы",10,6,30,"Так /  Да","Так  / Да",NA,"6",30
"5285","1/2/2019 21:43:55","Basic","Так/Да","JavaScript","","JavaScript","JavaScript","JavaScript","Так / Да","Python","Книги та документацію // Книги и документацию",1,1,27,"Так /  Да","Не пам'ятаю /  Не помню","1","1",27
"5286","1/2/2019 21:44:18","JavaScript","Так/Да","JavaScript","","JavaScript, TypeScript","TypeScript","JavaScript, TypeScript","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"","",NA,NA,NA
"5287","1/2/2019 21:44:35","C++","Так/Да","Python","","C++","Python","","Так / Да","C#","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"Так /  Да","Ні / Нет",NA,NA,NA
"5288","1/2/2019 21:44:48","Java","Так/Да","Java","","JavaScript, Kotlin","Java","Java, Kotlin","Ні / Нет","none","Книги та документацію // Книги и документацию",2,2,22,"Так /  Да","Ні / Нет","2","2",22
"5289","1/2/2019 21:44:59","Pascal/Delphi","Так/Да","Java","","Kotlin","Kotlin","Java, Kotlin, Dart","Так / Да","Dart","Книги та документацію // Книги и документацию",3,3,38,"Так /  Да","Ні / Нет","3","3",38
"5290","1/2/2019 21:45:02","Java","Так/Да","Java","","JavaScript","Java","","Так / Да","JavaScript","Книги та документацію // Книги и документацию",1,1,32,"Так /  Да","Ні / Нет","1","1",32
"5291","1/2/2019 21:45:13","Pascal/Delphi","Так/Да","C++","","C#, C++, C","C#","C#, C++, C","Так / Да","C#","Онлайн-курси // Онлайн-курсы",NA,1.5,19,"Так /  Да","Ні / Нет",NA,NA,19
"5293","1/2/2019 21:45:40","ASM","Так/Да","Go","","","Go","Go","Так / Да","Swift","Книги та документацію // Книги и документацию",17,5,37,"Так /  Да","Так  / Да",NA,"5",37
"5294","1/2/2019 21:45:44","JavaScript","Так/Да","C#","","JavaScript, Java, C#","C#","JavaScript, C#","Ні / Нет","Scala","Книги та документацію // Книги и документацию",17,12,38,"Так /  Да","Так  / Да",NA,NA,38
"5295","1/2/2019 21:46:59","Basic","Так/Да","Java","","C#","Java","C#","Ні / Нет","Python","Книги та документацію // Книги и документацию",3,1,20,"Так /  Да","Ні / Нет","3","1",20
"5296","1/2/2019 21:47:11","C++","Так/Да","Ruby","","JavaScript, PL-SQL, T-SQL","Java","Java","Так / Да","JavaScript","Книги та документацію // Книги и документацию",1,0.5,24,"Так /  Да","Ні / Нет","1",NA,24
"5297","1/2/2019 21:48:20","Java","Так/Да","Java","","JavaScript, Java, C#, C++, C","Java","","Так / Да","Python","Книги та документацію // Книги и документацию",NA,1,21,"Так /  Да","Ні / Нет",NA,"1",21
"5298","1/2/2019 21:48:26","Pascal/Delphi","Так/Да","C#","","Java","C#","Java, C#","Ні / Нет","none","Книги та документацію // Книги и документацию",3,2,21,"Так /  Да","Ні / Нет","3","2",21
